,Project,Version,Date,f0_,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,facebook/jest,v0.1.1,2014-05-14,REFACTOR,110,14081,,,,,,,,,,,,,,,
1,facebook/jest,v0.1.2,2014-05-14,REFACTOR,110,14121,,,,,,,,,,,,,,,
2,facebook/jest,v0.1.4,2014-05-15,REFACTOR,110,14123,,,,,,,,,,,,,,,
3,facebook/jest,v0.1.3,2014-05-15,REFACTOR,110,14129,,,,,,,,,,,,,,,
4,facebook/jest,v0.1.6,2014-05-15,REFACTOR,110,14217,,,,,,,,,,,,,,,
5,facebook/jest,v0.1.5,2014-05-15,REFACTOR,110,14217,,,,,,,,,,,,,,,
6,facebook/jest,v0.1.8,2014-05-16,REFACTOR,110,14215,,,,,,,,,,,,,,,
7,facebook/jest,v0.1.7,2014-05-16,REFACTOR,110,14217,,,,,,,,,,,,,,,
8,facebook/jest,v0.1.9,2014-05-16,REFACTOR,110,14234,,,,,,,,,,,,,,,
9,facebook/jest,v0.1.10,2014-05-19,REFACTOR,110,14264,,,,,,,,,,,,,,,
10,facebook/jest,v0.1.11,2014-05-20,REFACTOR,110,14264,,,,,,,,,,,,,,,
11,facebook/jest,v0.1.12,2014-05-22,REFACTOR,110,14264,,,,,,,,,,,,,,,
12,facebook/jest,v0.1.13,2014-05-24,REFACTOR,110,14316,,,,,,,,,,,,,,,
13,facebook/jest,v0.1.14,2014-05-28,REFACTOR,110,14316,,,,,,,,,,,,,,,
14,facebook/jest,v0.1.15,2014-05-31,REFACTOR,112,14366,,,,,,,,,,,,,,,
15,facebook/jest,v0.1.16,2014-06-25,REFACTOR,113,14621,,,,,,,,,,,,,,,
16,facebook/jest,v0.1.17,2014-07-03,REFACTOR,113,14627,,,,,,,,,,,,,,,
17,facebook/jest,v0.1.18,2014-08-05,REFACTOR,115,14699,,,,,,,,,,,,,,,
18,facebook/jest,v0.2.0,2014-12-03,REFACTOR,124,15227,,,,,,,,,,,,,,,
19,facebook/jest,v0.2.1,2014-12-10,REFACTOR,124,15227,,,,,,,,,,,,,,,
20,facebook/jest,v0.3.0,2015-02-17,REFACTOR,126,15546,,,,,,,,,,,,,,,
21,facebook/jest,v0.4.0,2015-02-19,REFACTOR,128,15680,,,,,,,,,,,,,,,
22,facebook/jest,v0.4.1,2015-05-04,REFACTOR,134,16061,,,,,,,,,,,1.0,19.0,2.0,435.0,-1.0
23,facebook/jest,v0.4.2,2015-05-08,REFACTOR,134,16084,,,,,,,,,,,,,,,
